name,city,state,url,website,buy_link,phone,email,type,notes,prices,source,source_url
JCH International,Rome,GA,https://textileconnect.com/directory/jch-international/,https://textileconnect.com/directory/jch-international/,https://textileconnect.com/directory/jch-international/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
JC Manufacturing,High Point,NC,https://textileconnect.com/directory/jc-manufacturing/,https://textileconnect.com/directory/jc-manufacturing/,https://textileconnect.com/directory/jc-manufacturing/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
J C Penney Co,Orangeburg,SC,https://textileconnect.com/directory/j-c-penney-co/,https://textileconnect.com/directory/j-c-penney-co/,https://textileconnect.com/directory/j-c-penney-co/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
JC Wood Landscaping,Zebulon,NC,https://textileconnect.com/directory/jc-wood-landscaping/,https://textileconnect.com/directory/jc-wood-landscaping/,https://textileconnect.com/directory/jc-wood-landscaping/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Jda Real Estate & Appraisal,Columbia,SC,https://textileconnect.com/directory/jda-real-estate-appraisal/,https://textileconnect.com/directory/jda-real-estate-appraisal/,https://textileconnect.com/directory/jda-real-estate-appraisal/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
J D Stanley & Co Inc,Archdale,NC,https://textileconnect.com/directory/j-d-stanley-co-inc/,https://textileconnect.com/directory/j-d-stanley-co-inc/,https://textileconnect.com/directory/j-d-stanley-co-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Jean’s Custom Show Fashions,Mount Airy,NC,https://textileconnect.com/directory/jeans-custom-show-fashions/,https://textileconnect.com/directory/jeans-custom-show-fashions/,https://textileconnect.com/directory/jeans-custom-show-fashions/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Jeanola Custom Drapery Svc,Charleston,SC,https://textileconnect.com/directory/jeanola-custom-drapery-svc/,https://textileconnect.com/directory/jeanola-custom-drapery-svc/,https://textileconnect.com/directory/jeanola-custom-drapery-svc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
JEB Designs,Hope Mills,NC,https://textileconnect.com/directory/jeb-designs/,https://textileconnect.com/directory/jeb-designs/,https://textileconnect.com/directory/jeb-designs/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Jeff Brown & Co,Monroe,NC,https://textileconnect.com/directory/jeff-brown-co/,https://textileconnect.com/directory/jeff-brown-co/,https://textileconnect.com/directory/jeff-brown-co/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
"Jeffco Fibres, Inc.",Webster,MA,https://textileconnect.com/directory/jeffco-fibres-inc/,https://textileconnect.com/directory/jeffco-fibres-inc/,https://textileconnect.com/directory/jeffco-fibres-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Jeff Gordon Inc,Enoree,SC,https://textileconnect.com/directory/jeff-gordon-inc/,https://textileconnect.com/directory/jeff-gordon-inc/,https://textileconnect.com/directory/jeff-gordon-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Jeff Newcomb & Assoc,Isle Of Palms,SC,https://textileconnect.com/directory/jeff-newcomb-assoc/,https://textileconnect.com/directory/jeff-newcomb-assoc/,https://textileconnect.com/directory/jeff-newcomb-assoc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Jenkins Wilson Taylor & Hunt,Durham,NC,https://textileconnect.com/directory/jenkins-wilson-taylor-hunt/,https://textileconnect.com/directory/jenkins-wilson-taylor-hunt/,https://textileconnect.com/directory/jenkins-wilson-taylor-hunt/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Jensen Activewear,Albemarle,NC,https://textileconnect.com/directory/jensen-activewear/,https://textileconnect.com/directory/jensen-activewear/,https://textileconnect.com/directory/jensen-activewear/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
"Jensen Promotional Items, Inc.",Albemarle,NC,https://textileconnect.com/directory/jensen-promotional-items-inc/,https://textileconnect.com/directory/jensen-promotional-items-inc/,https://textileconnect.com/directory/jensen-promotional-items-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Jerry Brothers Industries,Charlotte,NC,https://textileconnect.com/directory/jerry-brothers-industries/,https://textileconnect.com/directory/jerry-brothers-industries/,https://textileconnect.com/directory/jerry-brothers-industries/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Jessie W Cumpian,Fairview,NC,https://textileconnect.com/directory/jessie-w-cumpian/,https://textileconnect.com/directory/jessie-w-cumpian/,https://textileconnect.com/directory/jessie-w-cumpian/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Jess Smith & Sons Cotton LLC,Bakersfield,CA,https://textileconnect.com/directory/jess-smith-sons-cotton-llc/,https://textileconnect.com/directory/jess-smith-sons-cotton-llc/,https://textileconnect.com/directory/jess-smith-sons-cotton-llc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Jest Textiles Inc.,Mahwah,NJ,https://textileconnect.com/directory/jest-textiles-inc/,https://textileconnect.com/directory/jest-textiles-inc/,https://textileconnect.com/directory/jest-textiles-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Jewel Industries Inc,Winston Salem,NC,https://textileconnect.com/directory/jewel-industries-inc/,https://textileconnect.com/directory/jewel-industries-inc/,https://textileconnect.com/directory/jewel-industries-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
J G Garments,Bailey,NC,https://textileconnect.com/directory/j-g-garments/,https://textileconnect.com/directory/j-g-garments/,https://textileconnect.com/directory/j-g-garments/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
J G Originals,Goldsboro,NC,https://textileconnect.com/directory/j-g-originals/,https://textileconnect.com/directory/j-g-originals/,https://textileconnect.com/directory/j-g-originals/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
J Gregg & Co Inc,Gastonia,NC,https://textileconnect.com/directory/j-gregg-co-inc/,https://textileconnect.com/directory/j-gregg-co-inc/,https://textileconnect.com/directory/j-gregg-co-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
J G Thompson Enterprises,Ellenboro,NC,https://textileconnect.com/directory/j-g-thompson-enterprises/,https://textileconnect.com/directory/j-g-thompson-enterprises/,https://textileconnect.com/directory/j-g-thompson-enterprises/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
J Hilton Furniture Co,Newton,NC,https://textileconnect.com/directory/j-hilton-furniture-co/,https://textileconnect.com/directory/j-hilton-furniture-co/,https://textileconnect.com/directory/j-hilton-furniture-co/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Jillian Page Designs,Atlantic Beach,NC,https://textileconnect.com/directory/jillian-page-designs/,https://textileconnect.com/directory/jillian-page-designs/,https://textileconnect.com/directory/jillian-page-designs/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Jim Stephens Upholstery Fabrcs,High Point,NC,https://textileconnect.com/directory/jim-stephens-upholstery-fabrcs/,https://textileconnect.com/directory/jim-stephens-upholstery-fabrcs/,https://textileconnect.com/directory/jim-stephens-upholstery-fabrcs/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
J J Haines & Co Inc,Goldsboro,NC,https://textileconnect.com/directory/j-j-haines-co-inc/,https://textileconnect.com/directory/j-j-haines-co-inc/,https://textileconnect.com/directory/j-j-haines-co-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
J J Jenkins Inc,Matthews,NC,https://textileconnect.com/directory/j-j-jenkins-inc/,https://textileconnect.com/directory/j-j-jenkins-inc/,https://textileconnect.com/directory/j-j-jenkins-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
JKS Incorporated,Lexington,NC,https://textileconnect.com/directory/jks-incorporated/,https://textileconnect.com/directory/jks-incorporated/,https://textileconnect.com/directory/jks-incorporated/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
JLA Home,Greensboro,NC,https://textileconnect.com/directory/jla-home/,https://textileconnect.com/directory/jla-home/,https://textileconnect.com/directory/jla-home/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
J L De Ball-America Inc,High Point,NC,https://textileconnect.com/directory/j-l-de-ball-america-inc/,https://textileconnect.com/directory/j-l-de-ball-america-inc/,https://textileconnect.com/directory/j-l-de-ball-america-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
JM Leary Consulting Group,Wrentham,MA,https://textileconnect.com/directory/jm-leary-consulting-group/,https://textileconnect.com/directory/jm-leary-consulting-group/,https://textileconnect.com/directory/jm-leary-consulting-group/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
JMR Assoc Inc,Belmont,NC,https://textileconnect.com/directory/jmr-assoc-inc/,https://textileconnect.com/directory/jmr-assoc-inc/,https://textileconnect.com/directory/jmr-assoc-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
